Country,location,category,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05
AU,Tasmania,Transit stations,1.989,13.768,4.464,0.267,9.092,5.328,1.214,3.644,7.014,4.988,8.49,-0.778,9.203,-2.726,-11.919,-17.661,2.363,4.511,9.352,0.486,1.214,-2.979,0.781,-5.773,-8.752,-14.284,-16.705,-26.665,-34.767,-28.31,-32.807,-36.338,-42.856,-44.308,-50.605,-62.25,-52.206,-57.479,-55.702,-65.972,-59.805,-69.999,-69.866
AU,Tasmania,Workplace,-0.531,18.72,16.265,10.227,17.966,17.074,2.496,-0.175,19.579,16.327,17.584,15.373,16.877,-2.636,-1.598,-60.05,12.339,16.961,18.346,16.681,2.935,1.07,17.993,12.028,9.292,9.87,7.751,-4.982,-8.716,4.632,-3.237,-6.107,-8.979,-11.619,-23.897,-28.467,-16.531,-24.296,-25.434,-26.752,-25.342,-34.015,-33.093
AU,Victoria,Grocery & pharmacy,3.802,1.901,-1.686,1.702,1.082,4.417,5.864,7.257,6.37,7.396,15.195,10.828,15.611,13.843,7.53,6.183,11.135,12.636,15.497,21.881,30.053,31.937,45.422,37.174,30.303,21.497,15.791,7.233,8.4,14.456,-5.542,-4.316,-5.282,-6.022,-14.311,-25.807,-15.872,-19.85,-18.082,-20.603,-12.455,-21.641,-26.182
AU,Victoria,Parks,18.764,9.201,-8.84,-1.987,0.422,-1.96,22.026,8.23,8.437,-5.358,-10.695,-28.079,-6.381,17.895,27.656,88.329,0.031,6.262,8.126,-20.275,-10.659,-14.29,9.36,-10.077,-16.772,-18.553,-23.504,-18.12,-36.247,-20.962,-30.268,-36.971,-22.847,-26.755,-32.097,-54.526,-22.394,-34.549,-34.392,-58.558,-43.153,-73.698,-74.67
AU,Victoria,Residential,-1.041,-1.988,-1.461,-1.604,-1.858,-3.297,-1.099,-0.216,-2.45,-1.762,-1.565,-0.179,-3.158,-0.546,-2.084,10.558,-1.14,-1.323,-1.258,-0.447,2.593,3.076,0.417,3.563,5.694,7.075,7.016,8.273,8.048,9.119,15.655,17.495,18.914,19.564,17.036,15.667,18.263,20.967,21.425,23.749,22.971,20.928,17.581
AU,Victoria,Retail & recreation,4.017,-0.842,-2.494,0.089,-0.302,8.797,7.274,4.005,-0.082,-0.322,1.518,-2.173,7.592,3.285,4.449,3.31,-1.11,-0.702,-1.168,2.442,1.28,-2.044,-0.208,-5.461,-9.574,-14.503,-11.596,-18.907,-20.597,-18.607,-36.095,-37.117,-39.489,-38.773,-45.951,-51.219,-42.966,-45.551,-44.868,-48.851,-43.053,-51.709,-52.288
AU,Victoria,Transit stations,7.961,10.494,9.772,10.003,11.569,16.064,16.204,6.028,13.837,10.945,10.591,9.813,12.345,9.747,11.688,-31.871,9.31,8.4,9.57,5.268,-2.479,-12.148,-2.785,-16.034,-23.561,-28.367,-29.297,-30.847,-42.101,-43.094,-55.905,-60.248,-62.773,-62.461,-59.199,-68.485,-65.852,-68.851,-68.949,-72.365,-68.826,-69.716,-74.391
AU,Victoria,Workplace,-3.111,16.554,14.476,14.198,14.912,15.76,5.075,-2.275,18.867,14.902,14.487,12.886,13.205,-0.201,-4.873,-65.426,11.74,13.835,13.321,13.004,4.468,-2.801,11.435,2.746,-1.31,-3.762,-4.118,-4.572,-13.672,-10.787,-27.564,-31.272,-34.872,-35.527,-29.414,-36.589,-40.064,-44.227,-44.329,-45.765,-44.142,-37.847,-41.753
AU,Western Australia,Grocery & pharmacy,3.393,0.473,-0.544,0.337,-2.629,4.776,6.301,6.512,3.178,15.183,17.965,13.799,14.887,13.576,8.674,7.751,9.464,9.602,13.361,18.284,23.429,26.708,33.712,38.373,41.197,28.229,25.396,15.546,10.043,20.355,13.553,12.981,4.764,4.962,-4.161,-15.846,-10.597,-8.694,-9.125,-11.227,-4.698,-9.125,-17.05
AU,Western Australia,Parks,-2.009,-14.075,-10.54,-20.209,-28.323,-15.157,5.069,17.847,31.225,-5.272,-6.083,-7.165,-8.5,3.378,3.434,-8.585,-0.912,-4.111,-6.199,-7.507,-20.716,-17.947,-16.135,-30.487,-21.77,-23.656,-19.165,-20.598,-20.01,-23.728,-19.305,-26.698,-26.271,-34.906,-42.941,-37.235,-38.099,-32.949,-36.595,-41.314,-38.952,-45.789,-43.125
AU,Western Australia,Residential,0.41,-0.934,-1.473,-0.68,-0.081,-1.059,0.175,-1.053,11.91,-1.875,-1.362,-1.157,-1.283,0.961,1.172,-0.677,-1.22,-0.781,-0.509,-0.572,2.754,3.352,0.908,2.058,3.219,4.275,5.181,7.12,6.957,6.886,9.038,11.137,13.33,15.075,14.661,12.732,14.703,15.234,16.63,17.93,18.488,16.193,14.169
AU,Western Australia,Retail & recreation,8.008,-1.592,-1.636,-3.288,-3.376,0.189,2.621,8.453,-4.798,0.15,-0.575,0.433,1.117,3.888,3.605,-2.079,-2.231,-2.568,-0.31,0.402,0.584,-0.913,-1.659,-4.685,-5.337,-7.434,-10.209,-14.515,-16.85,-15.871,-22.807,-24.839,-29.837,-32.963,-37.355,-40.306,-35.859,-35.036,-36.299,-37.172,-36.135,-38.51,-40.299
AU,Western Australia,Transit stations,10.534,9.822,12.282,8.837,8.578,5.834,0.386,10.194,-29.373,9.42,6.738,7.982,4.769,-1.221,-2.44,5.326,8.722,4.778,3.744,1.061,-12.613,-14.791,-4.681,-10.056,-13.729,-14.47,-21.02,-28.923,-31.902,-27.379,-32.011,-40.355,-45.258,-49.97,-54.288,-55.415,-51.889,-51.732,-53.289,-55.346,-58.28,-59.741,-60.854
AU,Western Australia,Workplace,0.658,17.101,16.861,15.957,14.791,13.69,1.489,-1.046,-61.97,17.401,16.607,16.369,17.786,4.638,0.797,18.037,17.131,16.125,15.858,16.562,3.45,0.658,15.264,11.356,8.973,6.589,5.319,-3.235,-9.289,-0.915,-8.333,-12.795,-17.653,-18.321,-22.903,-26.054,-24.535,-27.673,-29.18,-30.535,-28.329,-26.826,-29.081
BR,Federal District,Grocery & pharmacy,-2.24,-15.135,-26.513,-7.114,5.247,7.223,7.345,14.489,0.952,11.433,9.265,9.776,16.002,18.574,22.811,12.523,14.025,11.051,14.065,17.16,14.267,13.321,11.156,10.357,11.857,15.741,6.94,-20.81,-37.323,-28.892,-31.256,-33.688,-28.269,-20.897,-30.233,-28.411,-21.512,-17.301,-13.594,-11.262,-4.983,-9.952,-19.679
BR,Federal District,Parks,-18.442,-16.498,14.266,-14.169,15.909,-14.118,-24.701,-26.311,-15.051,-0.282,0.954,14.091,-14.705,-18.484,2.941,-3.473,6.215,0.954,8.94,-1.294,-5.877,-8.584,9.696,3.673,-6.403,-25,-44.117,-66.184,-77.026,-59.478,-61.723,-62.261,-55.605,-54,-66.098,-63.116,-46.02,-41.525,-40.599,-34.545,-42.353,-52.555,-62.002
BR,Federal District,Residential,1.471,12.146,11.393,8.621,-0.505,0.527,4.321,5.377,-1.078,-2.279,-2.26,-2.564,-2.566,-0.329,0.89,-3.356,-3.78,-3.697,1.844,1.814,2.29,3.451,3.713,6.439,10.687,14.245,20.185,21.24,21.176,24.869,26.826,28.284,27.404,27.518,22.76,19.623,23.348,23.686,23.976,23.829,24.282,18.987,17.41
BR,Federal District,Retail & recreation,-6.441,-30.749,-38.786,-19.757,-4.43,-2.112,0.593,0.907,-3.328,3.918,2.034,1.727,7.738,12.456,17.586,4.9,4.208,2.051,-0.346,3.497,-2.262,-7.637,-10.288,-18.393,-24.559,-37.341,-55.689,-69.758,-75.345,-68.141,-70.562,-70.878,-68.938,-65.999,-70.282,-68.454,-60.283,-60.718,-59.485,-58.6,-57.612,-60.705,-64.383
BR,Federal District,Transit stations,-6.161,-33.939,-34.748,-16.775,4.748,3.999,-4.533,-4.096,8.672,10.836,10.253,10.172,11.149,5.957,6.319,14.677,16.82,13.402,2.924,2.118,-1.872,-4.527,-7.794,-13.173,-20.524,-30.071,-40.354,-52.357,-61.503,-60.394,-62.144,-63.981,-62.49,-59.266,-58.954,-56.475,-56.746,-55.985,-56.103,-55.119,-51.984,-48.796,-53.297
BR,Federal District,Workplace,-6.893,-60.982,-71.247,-21.868,16.833,21.563,5.817,0.9,22.265,22.034,21.839,21.774,24.741,8.118,3.737,24.131,22.864,21.805,7.043,8.405,3.063,-0.639,1.491,-4.547,-13.409,-24.183,-35.989,-42.865,-41.018,-52.191,-57.465,-58.988,-57.936,-54.629,-45.368,-36.183,-51.448,-52.453,-51.94,-51.895,-48.76,-38.133,-33.207
BR,State of Acre,Grocery & pharmacy,8.579,0.001,-10.209,-8.608,-1.503,1.672,10.34,7.757,10.02,7.635,5.015,4.23,5.63,14.796,11.752,5.619,6.204,-0.188,0.847,-2.374,8.468,6.464,2.716,19.848,3.596,-4.604,-11.608,-10.337,-25.968,-21.254,-22.423,-22.799,-24.623,-16.885,-18.091,-19.623,-22.19,-6.392,-11.446,-10.619,-13.455,-5.168,-19.975
BR,State of Acre,Parks,33.49,46.714,71.057,0.625,-13.17,-17.557,-11.57,-16.051,4.609,-3.944,4.973,-0.595,-10.24,3.708,-3.207,1.977,0.662,1.867,4.794,-18.533,-4.626,-11.464,-8.549,-10.523,-21.735,-26.343,-47.801,-54.626,-64.675,-48.023,-48.023,-48.443,-47.901,-50.728,-53.7,-55.96,-43.418,-38.154,-38.506,-40.116,-48.289,-51.848,-55.96
BR,State of Acre,Residential,-1.27,3.857,5.558,5.104,1.385,0.107,1.627,3.978,-3.542,-2.495,-2.9,-1.885,-1.864,-0.32,0.707,-3.039,-3.635,-2.791,-2.491,-0.552,0.191,2.2,-2.589,-0.71,6.399,9.102,12.419,12.257,13.113,16.925,16.83,17.105,16.989,16.558,12.856,11.117,14.55,11.948,13.457,13.493,15.36,10.341,10.218
BR,State of Acre,Retail & recreation,6.12,-2.046,-19.688,-13.717,-10.405,-8.206,1.112,-7.157,4.394,2.187,3.318,1.445,0.796,13.276,14.595,1.742,8.203,1.917,1.084,-11.696,0.392,-6.309,-9.015,-11.016,-25.959,-34.177,-48.193,-67.037,-76.554,-67.728,-66.797,-65.34,-63.367,-61.666,-64.487,-67.985,-55.985,-46.329,-50.885,-49.35,-56.522,-55.2,-67.42
BR,State of Acre,Transit stations,-28.982,-26.593,-35.629,-18.388,-6.59,-9.78,-2.466,1.452,7.45,1.153,2.302,8.795,14.134,14.818,4.351,8.514,11.497,3.452,6.597,5.438,24.695,5.8,6.386,-5.744,-14.939,-27.469,-28.258,-40.738,-52.171,-63.827,-70.112,-66.664,-58.238,-58.693,-70.367,-75.359,-73.401,-48.273,-64.365,-68.129,-70.649,-70.367,-65.214
BR,State of Acre,Workplace,-1.78,-33.696,-52.27,-23.569,17.031,21.453,8.896,0.327,26.877,23.029,25.3,25.273,26.633,10.315,6.81,26.693,25.541,25.3,26.236,24.865,11.072,2.92,25.292,17.168,-4.58,-12.452,-17.852,-25.068,-29.495,-41.07,-47.127,-45.474,-43.199,-38.572,-29.42,-22.363,-34.855,-34.687,-34.759,-33.03,-33.087,-23.176,-22.85
BR,State of Alagoas,Grocery & pharmacy,6.321,-15.268,-29.78,-18.738,-4.82,0.112,3.94,0.603,2,0.455,-0.52,0.898,5.802,8.268,4.638,2.537,2.132,-1.702,-3.993,-0.915,1.688,-4.288,-2.122,0.096,-8.932,-7.087,0.87,-18.182,-34.784,-34,-40.369,-36.673,-34.728,-34.613,-31.559,-42.694,-25.049,-22.568,-22.945,-22.561,-19.839,-17.706,-26.652
BR,State of Alagoas,Parks,17.789,50.13,44.493,-10.217,-15.348,-29.706,-29.516,-31.538,-26.023,-22.291,-17.903,-12.523,-20.973,-21.8,-20.651,-16.014,-15.683,-15.009,-14.218,-26.843,-27.006,-36.869,-30.636,-25.551,-35.534,-24.67,-42.377,-61.115,-72.671,-64.056,-64.494,-61.754,-57.439,-65.712,-67.422,-78.788,-60.4,-57.092,-55.425,-53.578,-60.558,-64.299,-68.35
BR,State of Alagoas,Residential,0.679,6.378,5.105,3.288,0.795,2.293,3.127,4.654,0.088,-0.385,-0.245,-0.593,-0.388,1.461,2.623,-0.343,-0.953,-0.788,-0.412,0.181,1.94,4.495,0.929,1.338,6.095,5.634,7.69,12.55,15.324,17.985,18.053,17.706,17.407,19.566,15.747,16.765,15.759,14.606,14.948,15.524,16.589,13.444,13.855
BR,State of Alagoas,Retail & recreation,-7.702,-24.306,-30.934,-22.953,-9.678,-9.884,-7.379,-12.229,-6.249,-4.483,-2.304,-3.541,-1.244,0.114,1.73,-3.747,-1.947,-0.605,-5.355,-4.509,-5.751,-16.757,-13.041,-14.462,-23.327,-25.121,-31.153,-65.179,-75.211,-71.182,-72.679,-70.597,-69.239,-70.769,-70.372,-77.121,-63.171,-60.971,-60.453,-61.884,-62.739,-63.903,-69.224
BR,State of Alagoas,Transit stations,-15.096,-35.863,-30.846,-19.708,-5.473,-9.697,-9.514,-5.682,-3.233,-3.945,-5.36,-4.032,-1.227,-7.172,-12.787,-4.358,-2.629,-2.462,-5.329,-5.463,-8.05,-20.424,-11.671,-10.963,-21.157,-21.612,-25.681,-40.994,-55.593,-58.788,-63.886,-63.911,-64.839,-67.894,-68.519,-76.197,-65.399,-62.132,-60.722,-64.407,-64.069,-67.641,-71.223
BR,State of Alagoas,Workplace,-3.487,-55.44,-61.514,-38.959,6.894,11.286,2.427,-1.975,15.13,13.841,14.621,15.291,18.054,3.612,1.295,15.972,15.223,15.192,13.776,17.389,3.707,-3.24,12.129,8.488,-7.448,-7.305,-9.405,-29,-31.04,-45.749,-50.685,-50.372,-49.467,-46.769,-38.183,-34.712,-42.442,-41.972,-42.12,-41.802,-38.247,-31.408,-26.196
BR,State of Amapá,Grocery & pharmacy,6.161,2.645,-38.912,-9.726,-0.239,13.466,10.777,6.279,13.481,9.372,8.312,7.166,15.059,15.55,18.602,8.361,13.64,7.231,5.414,8.844,12.548,13.151,19.454,15.648,12.053,-10.988,13.944,-20.709,-29.266,-25.854,-30.544,-28.346,-31.051,-27.65,-29.331,-27.489,-23.379,-15.481,-11.804,-17.039,-15.777,-12.779,-22.275
BR,State of Amapá,Parks,15.284,0.002,4.093,-3.239,-3.812,-0.783,-8.279,-5.979,-7.44,-4.544,0.002,0.002,1.178,-9.871,10.965,-4.184,-3.635,-1.85,1.696,-0.39,-14.329,-29.567,-3.254,-10.453,-15.739,-34.744,-46.273,-60.189,-60.464,-53.487,-49.544,-44.443,-51.27,-49.41,-55.094,-51.161,-49.301,-45.453,-39.35,-48.304,-48.234,-47.132,-53.154
BR,State of Amapá,Residential,-0.894,5.925,6.8,6.645,1.326,0.056,1.654,3.489,-0.632,-1.274,-1.561,-0.475,-0.855,1.463,1.744,-0.093,-0.939,-1.909,-1.182,-1.383,1.08,3.936,1.033,3.202,6.193,15.563,13.53,16.852,14.819,18.455,19.262,18.491,18.282,18.002,15.192,11.438,16.724,16.429,16.199,17.258,18.103,12.814,11.204
BR,State of Amapá,Retail & recreation,18.307,-7.36,-8.344,-19.9,-2.836,6.853,9.209,-1.49,-0.101,-0.892,0.544,6.753,12.323,13.287,20.816,-1.532,4.473,0.1,4.356,9.278,3.071,-13.761,-9.917,-17.534,-24.284,-49.802,-45.431,-74.574,-75.32,-72.749,-72.775,-70.836,-70.595,-68.838,-71.139,-70.982,-66.818,-62.74,-61.821,-60.272,-61.796,-62.39,-69.558
BR,State of Amapá,Transit stations,-39.785,-54.032,-24.06,-21.538,-5.6,-13.846,-13.913,-3.225,-8.871,-7.518,-25.385,1.6,-3.077,-2.609,-10.752,-7.258,-8.271,-27.692,-3.2,-6.154,-7.826,-2.15,-8.064,-12.782,-26.154,-24,-35.385,-42.609,-52.688,-50.806,-63.91,-67.692,-52.8,-64.615,-67.826,-73.118,-64.516,-66.917,-66.154,-61.6,-64.615,-70.435,-73.118
BR,State of Amapá,Workplace,0.423,-35.518,-61.665,-32.837,7.583,11.459,6.552,0.981,12.621,12.421,9.936,10.902,14.643,7.955,5.305,15.103,17.161,11.165,12.833,15.362,8.734,-1.809,9.726,4.23,-12.876,-50.515,-35.948,-42.785,-32.352,-49.84,-53.524,-54.666,-53.19,-50.072,-40.759,-28.029,-48.806,-46.312,-47.832,-47.643,-44.782,-34.601,-28.308
BR,State of Amazonas,Grocery & pharmacy,3.341,0.142,-22.236,-14.21,-4.114,1.545,7.202,7.465,5.141,10.537,3.264,8.212,11.366,17.848,13.307,6.961,6.816,1.184,-1.07,2.701,-0.815,9.011,5.379,5.7,-0.152,-11.647,2.816,2.358,-14.967,-21.547,-17.164,-24.776,-25.84,-22.097,-20.563,-28.274,-23.446,-17.007,-5.375,-9.342,-6.066,-8.817,-20.924
BR,State of Amazonas,Parks,0.532,25.438,30,-10.135,-11.52,-11.573,-12.868,-12.367,-4.605,6.087,-6.274,-3.774,-5.301,-3.897,-2.726,5.154,5.979,1.545,0.596,-0.442,-29.853,-9.774,-3.728,-8.478,-19.884,-33.962,-26.767,-43.309,-59.641,-54.605,-44.348,-52.124,-49.752,-50.53,-56.177,-62.035,-52.303,-49.565,-47.104,-45.084,-46.202,-54.853,-63.298
BR,State of Amazonas,Residential,0.134,5.856,9.627,8.859,0.142,-0.457,0.838,2.452,-1.132,-2.816,-1.983,-1.54,-2.034,-0.5,0.653,-2.002,-2.589,-1.872,-1.493,-1.845,2.993,2.089,-1.434,1.718,4.695,8.735,7.955,9.039,10.201,15.102,12.042,15.873,15.721,16.076,13.208,12.526,16.294,14.953,14.953,16.024,16.44,14.041,12.819
BR,State of Amazonas,Retail & recreation,3.577,-2.564,-22.869,-20.959,-9.62,-3.759,-1.547,-5.491,-5.723,0.569,-4.041,1.912,8.639,10.864,10.809,0.102,0.972,-4.462,-4.088,1.444,-12.042,-5.546,-7.08,-12.65,-21.293,-34.024,-25.22,-40.168,-60.363,-58.571,-56.894,-61.191,-59.528,-55.626,-59.479,-64.115,-57.224,-53.793,-48.533,-49.044,-47.287,-55.326,-63.593
BR,State of Amazonas,Transit stations,12.274,-8.991,-16.049,-16.707,3.762,7.001,3.283,1.556,11.897,16.199,11.958,14.694,17.471,14.09,11.808,19.266,19.106,13.95,14.493,13.272,-6.41,2.837,9.431,-3.429,-9.334,-23.24,-18.615,-24.772,-38.988,-43.253,-39.631,-45.657,-44.646,-42.243,-42.352,-46.212,-46.096,-45.185,-41.131,-41.26,-35.244,-38.167,-47.338
BR,State of Amazonas,Workplace,-2.177,-35.045,-59.788,-36.565,12.359,16.211,9,1.244,15.826,19.26,16.853,16.89,20.22,7.444,4.284,18.752,20.179,17.716,17.599,19.562,1.796,2.105,15.504,5.901,-2.616,-10.421,-8.591,-11.872,-23.484,-33.748,-33.41,-39.478,-39.178,-37.328,-31.824,-26.119,-39.647,-38.229,-38.963,-39.602,-36.849,-33.143,-28.678
BR,State of Bahia,Grocery & pharmacy,4.622,-16.681,-32.92,-14.635,-3.721,0.484,0.537,-1.225,1.812,0.397,-1.651,-0.977,0.084,2.198,-2.494,-1.098,0.015,-3.662,-4.993,-0.331,0.304,-3.704,0.648,1.481,-3.336,-7.702,-8.539,-21.913,-39.879,-33.398,-40.894,-40.462,-40.675,-35.464,-35.974,-42.128,-31.75,-26.381,-26.731,-26.204,-22.748,-24.144,-33.112
BR,State of Bahia,Parks,35.143,58.031,56.392,6.064,-6.558,-21.153,-28.547,-28.014,-23.89,-18.894,-13.401,-13.557,-30.016,-32.969,-35.34,-27.327,-24.22,-15.663,-20.429,-25.051,-30.552,-34.268,-30.006,-29.247,-29.512,-37.881,-50.631,-63.741,-72.171,-65.625,-65.334,-61.029,-59.903,-64.772,-67.438,-70.945,-60.689,-56.229,-52.501,-51.222,-58.043,-62.315,-67.585
BR,State of Bahia,Residential,0.867,7.798,6.04,4.009,1.244,2.398,4.352,4.732,0.65,0.278,0.604,-0.036,0.777,3.583,5.141,0.595,0.224,0.2,0.54,0.519,3.334,4.853,1.522,2.983,6.668,8.895,11.476,14.302,16.077,17.897,18.946,19.69,19.569,21.303,18.781,17.496,18.638,17.072,17.345,17.229,18.69,16.576,15.875
BR,State of Bahia,Retail & recreation,4.676,-17.475,-26.474,-17.053,-7.343,-7.343,-9.47,-12.98,-6.173,-4.789,-4.263,-3.063,-5.655,-4.165,-10.846,-6.836,-5.65,-4.767,-7.452,-5.79,-8.103,-17.691,-13.006,-17.302,-24.547,-32.816,-40.307,-59.973,-72.947,-66.738,-70.73,-70.504,-70.275,-69.088,-69.954,-73.343,-62.451,-59.685,-58.955,-59,-60.286,-62.985,-69.807
BR,State of Bahia,Transit stations,-4.051,-28.036,-29.597,-16.992,-4.291,-6.783,-11.084,-11.626,3.933,2.334,2.349,3.653,2.178,-6.989,-12.49,3.783,2.844,3.925,0.505,0.348,-7.644,-16.621,-5.387,-16.029,-23.057,-30.48,-41.729,-56.211,-68.261,-63.371,-67.488,-67.477,-68.261,-66.962,-67.892,-72.505,-64.116,-62.615,-62.257,-62.552,-62.214,-63.274,-70.637
BR,State of Bahia,Workplace,-6.248,-52.427,-61.027,-26.853,9.875,10.673,3.499,0.419,16.623,15.114,18.071,18.183,15.983,3.221,-0.374,16.892,15.266,18.125,17.256,17.103,5.022,0.321,14.297,6.951,-3.363,-13.071,-18.101,-27.969,-34.087,-42.963,-50.93,-50.491,-50.274,-47.637,-42.253,-33.413,-42.72,-42.749,-41.006,-40.814,-39.426,-34.906,-30.57
BR,State of Ceará,Grocery & pharmacy,0.746,-21.831,-29.072,-18.81,-5.66,-2.839,0.437,1.794,-0.008,3.228,-2.138,2.738,6.138,2.487,6.423,-1.607,2.034,-3.729,-8.366,-4.99,-2.006,1.049,2.329,8.249,3.307,-19.805,-2.824,-28.981,-36.408,-33.786,-36.061,-43.692,-32.458,-32.211,-33.985,-33.878,-32.614,-25.424,-16.13,-20.14,-18.895,-21.205,-28.151
BR,State of Ceará,Parks,12.645,55.274,38.997,-17.964,-25.523,-30.068,-38.648,-42.498,-29.974,-26.732,-27.665,-19.43,-21.622,-37.884,-25.966,-24.429,-23.088,-20.177,-27.722,-32.924,-40.826,-37.65,-32.294,-32.396,-32.94,-44.629,-54.423,-72.042,-76.261,-66.038,-66.234,-66.138,-59.661,-62.9,-70.155,-71.194,-61.762,-60.137,-53.375,-54.29,-58.661,-68.134,-69.666
BR,State of Ceará,Residential,2.015,9.809,8.441,6.603,1.104,2.011,4.668,6.29,0.449,-0.009,0.852,-0.294,-0.582,3.244,3.288,-0.236,-0.41,-0.196,0.316,0.568,3.676,4.99,0.81,3.115,6.127,17.342,15.33,17.496,16.591,20.275,20.302,23.342,20.069,22.395,19.152,16.497,20.001,19.268,18.779,19.224,20.116,17.474,15.384
BR,State of Ceará,Retail & recreation,-19.656,-32.843,-36.922,-24.643,-9.603,-13.154,-13.659,-19.97,-12.253,-7.688,-9.068,-2.587,-1.333,-6.918,-2.015,-9.433,-5.675,-6.011,-9.828,-12.091,-15.968,-18.871,-17.197,-20.461,-25.208,-58.157,-63.411,-78.431,-80.853,-75.853,-76.462,-78.827,-72.805,-73.625,-75.676,-75.625,-69.693,-67.876,-64.39,-65.004,-67.542,-72.343,-74.169
BR,State of Ceará,Transit stations,-18.804,-48.778,-48.654,-25.848,-4.825,-5.68,-14.035,-15.559,-0.744,0.852,0.864,2.226,7.343,-4.534,-2.629,3.04,3.256,1.338,-0.709,1.546,-11.051,-13.171,-5.916,-14.968,-22.56,-56.259,-43.757,-59.54,-63.332,-68.21,-69.997,-76.221,-68.624,-68.006,-67.946,-68.107,-67.102,-66.724,-64.475,-65.233,-63.603,-64.734,-65.961
BR,State of Ceará,Workplace,-9.526,-59.023,-65.168,-35.46,5.209,10.318,1.659,-3.803,14.307,11.388,10.05,11.133,13.445,1.536,1.002,15.115,12.232,11.092,9.533,12.255,1.122,-2.259,11.181,0.351,-14.148,-55.345,-40.337,-46.129,-39.005,-56.21,-61.1,-70.161,-58.795,-55.997,-46.216,-33.25,-50.733,-52.615,-51.653,-52.218,-49.303,-41.138,-31.219
BR,State of Espírito Santo,Grocery & pharmacy,9.439,-17.884,-43.323,-12.249,-2.738,2.916,8.105,-4.479,1.598,3.176,-2.279,2.782,11.905,10.223,4.679,5.749,3.756,-0.085,-0.193,4.12,6.516,1.538,7.756,8.122,-0.407,2.533,2.683,-15.274,-40.683,-27.843,-34.562,-33.064,-31.425,-25.152,-25.772,-34.767,-25.535,-21.301,-20.411,-17.249,-15.697,-12.601,-28.182
BR,State of Espírito Santo,Parks,33.537,143.999,147.002,30.661,-17.459,-41.974,-36.413,-50.767,-38.93,-22.441,-31.277,-32.812,-30.623,-51.575,-49.704,-23.465,-19.764,-19.544,-28.294,-31.261,-33.608,-34.582,-24.826,-26.734,-30.787,-38.899,-51.929,-74.763,-82.648,-66.146,-63.665,-61.244,-59.764,-62.339,-67.534,-69.334,-54.022,-52.658,-56.298,-53.447,-58.272,-66.189,-71.993
BR,State of Espírito Santo,Residential,3.178,9.371,6,5.129,2.712,4.225,4.128,6.924,2.074,-1.051,0.158,0.107,-0.544,3.525,5.614,-0.894,-1.498,-1.176,-0.279,-0.713,1.962,4.163,0.056,3.297,6.511,9.563,11.926,15.838,18.615,19.918,20.498,21.411,21.499,21.502,16.639,16.085,18.368,17.733,18.708,18.84,19.301,15.02,15.692
BR,State of Espírito Santo,Retail & recreation,-1.25,-14.009,-22.293,-15.325,-12.173,-14.615,-6.222,-22.381,-12.906,-4.721,-9.098,-6.453,-2.849,-4.742,-7.004,-3.094,-2.038,-3.127,-5.868,-6.196,-4.12,-13.87,-11.522,-17.744,-24.291,-33.864,-43.234,-65.889,-75.679,-66.55,-68.285,-66.839,-65.713,-65.058,-67.551,-68.374,-59.774,-57.67,-57.59,-56.254,-58.975,-61.421,-66.685
BR,State of Espírito Santo,Transit stations,-2.795,-37.407,-34.584,-20.545,-15.326,-18.906,-13.946,-19.104,-17.911,-5.137,-6.781,-1.763,1.813,-9.419,-14.724,-1.216,-2.684,-1.551,-2.718,-1.301,-9.419,-14.631,-8.007,-20.611,-26.235,-33.805,-40.079,-56.516,-66.868,-64.374,-68.071,-68.476,-68.131,-65.383,-65.352,-68.825,-64.657,-63.683,-64.396,-63.62,-61.561,-62.65,-68.079
BR,State of Espírito Santo,Workplace,-7.894,-57.76,-64.464,-26.489,11.235,12.149,4.519,-3.985,17.274,22.595,20.947,21.538,24.342,4.519,0.535,25.16,24.136,22.092,21.57,23.972,6.306,-0.077,21.426,9.451,0.574,-8.933,-15.026,-33.113,-38.273,-41.106,-46.951,-47.841,-46.883,-43.772,-38.39,-31.088,-40.043,-40.844,-41.577,-40.728,-38.834,-32.892,-30.495
BR,State of Goiás,Grocery & pharmacy,5.657,-7.687,-23.902,-9.666,-1.393,3.103,3.765,6.523,1.205,2.103,2.198,3.651,10.62,13.911,11.629,6.216,6.198,2.91,4.485,7.305,7.493,8.001,7.338,9.733,6.264,0.812,-3.872,-19.472,-35.407,-26.23,-29.841,-31.932,-27.088,-24.209,-28.355,-27.392,-21.411,-16.64,-15.129,-13.315,-10.162,-10.918,-17.99
